Ticker Name,Date,Normalized VWS,Normalized Volatility,Normalized EWMA Volatility,Event Flag,Close,Volatility (7 Days)
RELL,2024-08-01,0.3424051481431827,1.0,0.4282073450137055,0.0,11.629826545715332,11.629826545715332
RELL,2024-08-02,0.3424051481431827,0.0132421948210977,0.2555903597376499,0.0,11.312829971313477,0.2241504273724579
RELL,2024-08-05,0.3424051481431827,0.0159395234632399,0.1198195481901988,0.0,11.124611854553224,0.2553281456692253
RELL,2024-08-06,0.3424051481431827,0.0257254666318157,0.1931456779233317,0.0,10.74817943572998,0.3684413105284069
RELL,2024-08-07,0.3424051481431827,0.0252421336065025,0.2130305441387614,0.0,10.817522048950195,0.3628545901446532
RELL,2024-08-08,0.3424051481431827,0.0221810935768823,0.4942448242947296,0.0,11.233580589294434,0.3274728267779062
RELL,2024-08-09,0.3424051481431827,0.0210584631684857,0.4027792186582201,0.0,11.402880668640137,0.3144966346752723
RELL,2024-08-12,0.3424051481431827,0.0167292991740175,0.3154289440452995,0.0,11.373003959655762,0.2644569571323683
RELL,2024-08-13,0.3424051481431827,0.0213338228192507,0.2874474353713813,0.0,11.62197494506836,0.3176794450631936
RELL,2024-08-14,0.3424051481431827,0.0214758867335372,0.3876849889234117,0.0,11.313250541687012,0.3193215247974015
RELL,2024-08-15,0.3424051481431827,0.0175187921526291,0.4031640906258984,0.0,11.62197494506836,0.2735825005681433
RELL,2024-08-16,0.3424051481431827,0.0067531485991837,0.3531451975385107,0.0,11.492509841918944,0.1491452344713607
RELL,2024-08-19,0.3424051481431827,0.0062502469104258,0.2990207972068412,0.0,11.68172836303711,0.1433323250104614
RELL,2024-08-20,0.3424051481431827,0.005920906923064,0.2495488116464791,0.0,11.5920991897583,0.1395255699901789
RELL,2024-08-21,0.3424051481431827,0.0048483033352259,0.1789632706035722,0.0,11.651851654052734,0.1271276248591179
RELL,2024-08-22,0.3424051481431827,0.004791916625716,0.1250935032630875,0.0,11.612016677856444,0.1264758655898495
RELL,2024-08-23,0.3424051481431827,0.0076506759173901,0.265926292835652,0.0,12.000411987304688,0.1595195186625766
RELL,2024-08-26,0.3424051481431827,0.0096262538907562,0.2408295674707387,0.0,11.910781860351562,0.1823547092154006
RELL,2024-08-27,0.3424051481431827,0.0080109578037209,0.1835603333924926,0.0,11.870946884155272,0.1636839230232296
RELL,2024-08-28,0.3424051481431827,0.0076928601472635,0.1473552842877698,0.0,11.771357536315918,0.1600071151738101
RELL,2024-08-29,0.3424051481431827,0.006915159730672,0.1432910368788884,0.0,11.960576057434082,0.1510178788868633
RELL,2024-08-30,0.3424051481431827,0.0052460678645421,0.1509766700523972,0.0,11.80123519897461,0.1317252813143642
RELL,2024-09-03,0.3424051481431827,0.0049920012362785,0.1404429395980089,0.0,11.62197494506836,0.1287885914202025
RELL,2024-09-04,0.3424051481431827,0.0068378023664689,0.0839687671669289,0.0,11.552264213562012,0.1501237252892537
RELL,2024-09-05,0.3424051481431827,0.0079019343759224,0.0375678920776259,0.0,11.54230499267578,0.1624237496551998
RELL,2024-09-06,0.3424051481431827,0.0112875747694955,0.0408033797017957,0.0,11.353086471557615,0.2015574839713659
RELL,2024-09-09,0.3424051481431827,0.0113149289122539,0.0995325435252015,0.0,11.502469062805176,0.2018736633734036
RELL,2024-09-10,0.3424051481431827,0.005524932302425,0.0525128596505041,0.0,11.53234577178955,0.1349486026225149
RELL,2024-09-11,0.3424051481431827,0.0011558652225487,0.0151766364891643,0.0,11.462634086608888,0.0844476957223168
RELL,2024-09-12,0.3424051481431827,0.0,0.0,0.0,11.54230499267578,0.0710873510707158
RELL,2024-09-13,0.3424051481431827,0.0036662934640458,0.040223178604774,0.0,11.731522560119627,0.1134650810326514
RELL,2024-09-16,0.3424051481431827,0.0041855076777558,0.048071919802389,0.0,11.62197494506836,0.1194665427150783
RELL,2024-09-17,0.3424051481431827,0.0056708502168228,0.0875232827893771,0.0,11.841070175170898,0.1366352297388651
RELL,2024-09-18,0.3424051481431827,0.0084666592469699,0.0372342179047998,0.0,11.910781860351562,0.1689512571563675
RELL,2024-09-19,0.3424051481431827,0.0158241772972674,0.0942571142719597,0.0,12.209547996520996,0.2539948894196465
RELL,2024-09-20,0.3424051481431827,0.013482699081078,0.2194205260639445,0.0,11.980493545532228,0.2269303533887713
RELL,2024-09-23,0.3424051481431827,0.0103608933515283,0.2226989144296166,0.0,11.781316757202148,0.1908462151445597
RELL,2024-09-24,0.3424051481431827,0.0095205991315479,0.174573240712303,0.0,11.880906105041504,0.1811334734090381
RELL,2024-09-25,0.3424051481431827,0.0057453926341047,0.1165238819619349,0.0,11.940658569335938,0.1374968460991653
RELL,2024-09-26,0.3424051481431827,0.0054200001823497,0.0680932968747292,0.0,12.020328521728516,0.1337357196134224
RELL,2024-09-27,0.3424051481431827,0.0109653214758654,0.1648808990281965,0.0,12.358929634094238,0.1978326421956801
RELL,2024-09-30,0.3424051481431827,0.0121934907566017,0.150990453534848,0.0,12.289217948913574,0.2120287305985858
RELL,2024-10-01,0.3424051481431827,0.0120891327071508,0.2017411343083411,0.0,12.070123672485352,0.21082248312212
RELL,2024-10-02,0.3424051481431827,0.0089741602223902,0.1363236663102403,0.0,12.080082893371582,0.1748173285722791
RELL,2024-10-03,0.3424051481431827,0.0072160440511635,0.0872253082855806,0.0,12.010371208190918,0.1544957222751826
RELL,2024-10-04,0.3424051481431827,0.0059267283222717,0.1279514433655337,0.0,12.229464530944824,0.139592858025369
RELL,2024-10-07,0.3424051481431827,0.0126079223583191,0.2462975465926443,0.0,12.637777328491213,0.2168190373968553
RELL,2024-10-08,0.2881083255128033,0.0134050777645084,0.2936668827850009,0.0,12.438600540161133,0.2260331488345988
RELL,2024-10-09,1.0,0.0218026230755027,0.3473810491024233,0.0,12.85687255859375,0.323098184959593
RELL,2024-10-10,0.0,0.0204310257234902,0.4491603414745398,0.0,12.528230667114258,0.3072442488876151
RELL,2024-10-11,0.5065022120927738,0.0367375834336091,0.9318365816839864,0.0,13.54403305053711,0.4957274966213011
RELL,2024-10-14,0.3424051481431827,0.0322774104289752,1.0,0.0,13.085926055908203,0.444173520097743
RELL,2024-10-15,0.3424051481431827,0.0265880236468887,0.861275058742411,0.0,12.9166259765625,0.3784113821061465
RELL,2024-10-16,0.3424051481431827,0.0307254716364345,0.8409091899149423,0.0,13.474320411682127,0.4262350643487136
RELL,2024-10-17,0.3424051481431827,0.0264895920616652,0.7160164498298243,0.0,13.414567947387695,0.3772736370840327
RELL,2024-10-18,0.3424051481431827,0.0269092733268886,0.5818053802460642,0.0,13.50419807434082,0.3821246233736289
RELL,2024-10-21,0.3424051481431827,0.0177564619279381,0.4703240445249558,0.0,13.703374862670898,0.2763296635153892
RELL,2024-10-22,0.3424051481431827,0.0189467096588335,0.3920384874424056,0.0,13.65358066558838,0.2900874266138271
RELL,2024-10-23,0.3424051481431827,0.0180956198937245,0.3008807033438399,0.0,13.743209838867188,0.2802499019877005
RELL,2024-10-24,0.3424051481431827,0.0059091888871605,0.2274954043039698,0.0,13.753169059753418,0.1393901242692963
RELL,2024-10-25,0.3424051481431827,0.0090801538891797,0.1755197512220587,0.0,13.952345848083496,0.176042481722982
RELL,2024-10-28,0.3424051481431827,0.0118736963246868,0.1215601887666131,0.0,14.141563415527344,0.208332310164181
RELL,2024-10-29,0.3424051481431827,0.0088627335680168,0.1911599609393263,0.0,13.92246913909912,0.1735293769350449
