Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days)_USP1_2,Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE,Normalized VWS,Normalized Volatility,Normalized EWMA Volatility,Event Flag,Volatility (7 Days)_USP3,Close
2024-08-01,BTDR,,Software Application,1.854B,9.09000015258789,9.144000053405762,8.095000267028809,8.3100004196167,2523400,-1.0,0.771090567111969,2.0,-0.5,-2523400.0,1.0,0.0,8.3100004196167,8.3100004196167,8.3100004196167,0.0971131762046915,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59,0.3151593394725991,1.0,0.698174143638349,0.0,8.3100004196167,8.3100004196167
2024-08-02,BTDR,,Software Application,1.854B,8.0,8.149999618530273,7.105000019073486,7.355000019073486,3249000,0.0,0.9962233304977416,2.0,0.0,0.0,0.0,-0.1149218233838864,7.832500219345093,0.6752872592599749,7.355000019073486,0.0812620006210688,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39,0.3770936008953641,0.0655536851540532,0.5313851750769765,0.0,0.6752872592599749,7.355000019073486
2024-08-05,BTDR,,Software Application,1.854B,6.699999809265137,7.440000057220459,6.400000095367432,7.309999942779541,3273400,0.0,0.0,0.0,0.0,0.0,0.0,-0.0061182972368794,7.658333460489909,0.5648084816376111,7.309999942779541,0.0577347835104506,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57,0.3770936008953641,0.0520316988725046,0.283827493673598,0.0,0.5648084816376111,7.309999942779541
2024-08-06,BTDR,,Software Application,1.854B,7.5,8.930000305175781,7.269999980926514,8.380000114440918,3528000,0.0,0.0,0.0,0.0,0.0,0.0,0.1463748536302342,7.838750123977661,0.5855536728681671,8.380000114440918,0.0985908274200119,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71,0.3770936008953641,0.0545707945908382,0.713722259978148,0.0,0.5855536728681671,8.380000114440918
2024-08-07,BTDR,,Software Application,1.854B,8.460000038146973,8.630000114440918,7.46999979019165,7.659999847412109,2808800,0.0,0.8094209432601929,1.0,0.0,0.0,0.0,-0.0859188851069417,7.80300006866455,0.5133664968923299,7.659999847412109,0.0966943029034893,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85,0.3770936008953641,0.0457354868126735,0.6937666821540666,0.0,0.5133664968923299,7.659999847412109
2024-08-08,BTDR,,Software Application,1.854B,7.860000133514404,8.5,7.659999847412109,8.4399995803833,1397400,-1.0,0.8309239745140076,1.0,-1.0,-1397400.0,-1397400.0,0.1018276434084668,7.909166653951009,0.5276970637529862,8.4399995803833,0.0971237080838202,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79,0.3427958530503249,0.0474894682801276,0.6982849619967489,0.0,0.5276970637529862,8.4399995803833
2024-08-09,BTDR,,Software Application,1.854B,8.260000228881836,8.54800033569336,7.809999942779541,7.889999866485596,1467400,0.0,0.0,0.0,0.0,0.0,0.0,-0.0651658461187656,7.90642854145595,0.4817737782384852,7.889999866485596,0.0924165889265208,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37,0.3770936008953641,0.0418687142303921,0.6487557933240735,0.0,0.4817737782384852,7.889999866485596
2024-08-12,BTDR,,Software Application,1.854B,7.670000076293945,7.840000152587891,7.300000190734863,7.610000133514404,1080600,0.0,0.0,0.0,0.0,0.0,0.0,-0.0354879261989025,7.806428500584194,0.4560035313023362,-0.7000002861022949,0.0811043756377661,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71,0.3770936008953641,0.0387145797165777,0.5297266161741451,0.0,0.4560035313023362,7.610000133514404
2024-08-13,BTDR,,Software Application,1.854B,7.869999885559082,8.319999694824219,7.659999847412109,7.889999866485596,1077900,-3.0,0.9633433560007496,114.0,-0.0263157894736842,-3233700.0,-3233700.0,0.0367936567751259,7.882857050214495,0.4102727873522338,0.5349998474121094,0.0732998940102325,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12,0.2977257554634884,0.0331173916805912,0.4476064331034701,0.0,0.4102727873522338,7.889999866485596
2024-08-14,BTDR,,Software Application,1.854B,8.220000267028809,8.300000190734863,7.71999979019165,7.730000019073486,587000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0202788149708014,7.94285706111363,0.3366359451806097,0.4200000762939453,0.0641880275776651,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19,0.3770936008953641,0.0241046528443162,0.3517297080025817,0.0,0.3366359451806097,7.730000019073486
2024-08-15,BTDR,,Software Application,1.854B,6.639999866485596,7.110000133514404,6.21999979019165,6.329999923706055,15364000,-1.0,0.951613649725914,8.0,-0.125,-15364000.0,-15364000.0,-0.1811125604027146,7.649999891008649,0.6441789864583214,-2.0500001907348633,0.099969329554767,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,16.68,14.77,15.23,0.0,0.0617462060425041,0.7282271115585571,0.0,0.6441789864583214,6.329999923706055
2024-08-16,BTDR,,Software Application,1.854B,6.300000190734863,6.579999923706055,6.079999923706055,6.460000038146973,6344800,4.0,0.9013014316558838,5.0,0.8,25379200.0,1.0,0.0205371431291907,7.478571346827915,0.7852902679827036,-1.1999998092651367,0.0922751643473947,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.29,15.76,14.65,14.8,1.0,0.0790174399754744,0.6472676980369304,0.0,0.7852902679827036,6.460000038146973
2024-08-19,BTDR,,Software Application,1.854B,6.539999961853027,7.079999923706055,6.5,6.889999866485596,4432800,1.0,0.9394717514514924,2.0,0.5,4432800.0,0.1746627159248518,0.0665634405262274,7.2571428162711005,0.6805564892195631,-1.549999713897705,0.0919780642225028,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.94,16.07,14.46,14.65,0.4858921243299495,0.0661986095165532,0.6441415561852577,0.0,0.6805564892195631,6.889999866485596
