Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days)_USP1_2,Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE,Normalized VWS,Normalized Volatility,Normalized EWMA Volatility,Event Flag,Volatility (7 Days)_USP3,Close
2024-08-01,WDAY,Technology,Software Application,68.744B,227.3300018310547,228.41000366210935,220.38999938964844,222.5800018310547,1349100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.5800018310547,222.5800018310547,222.5800018310547,0.0198825820695019,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59,0.0932783483258923,0.9999999999999998,0.2460137680111906,0.0,222.5800018310547,222.5800018310547
2024-08-02,WDAY,Technology,Software Application,68.744B,218.47999572753903,220.0,212.1300048828125,214.86000061035156,2456500,0.0,0.0,0.0,0.0,0.0,0.0,-0.0346841637038122,218.72000122070312,5.458865213927605,214.86000061035156,0.0245254073547499,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39,0.0932783483258923,0.018846308185025,0.3364543142966145,0.0,5.458865213927605,214.86000061035156
2024-08-05,WDAY,Technology,Software Application,68.744B,199.9900054931641,212.0,199.80999755859375,207.75,3103800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0330913180217548,215.0633341471354,7.41709154403915,207.75,0.0218986271153997,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57,0.0932783483258923,0.0276953821311802,0.2852855915420819,0.0,7.41709154403915,207.75
2024-08-06,WDAY,Technology,Software Application,68.744B,209.38999938964844,214.0399932861328,207.72000122070312,211.25,2431800,0.0,0.0,0.0,0.0,0.0,0.0,0.016847172081829,214.11000061035156,6.349084761695863,211.25,0.0237742787422431,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71,0.0932783483258923,0.0228691417489397,0.3218226023815496,0.0,6.349084761695863,211.25
2024-08-07,WDAY,Technology,Software Application,68.744B,213.33999633789065,220.0500030517578,210.07000732421875,210.2100067138672,1918200,-1.0,0.9856221079826356,1.0,-1.0,-1918200.0,-1918200.0,-0.0049230451414571,213.3300018310547,5.768461533365897,210.2100067138672,0.0197016144538217,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85,0.0084026176875323,0.0202453501047661,0.2424885847409756,0.0,5.768461533365897,210.2100067138672
2024-08-08,WDAY,Technology,Software Application,68.744B,212.67999267578125,214.11000061035156,210.67999267578125,212.17999267578125,2014400,0.0,0.0,0.0,0.0,0.0,0.0,0.0093715137195897,213.13833363850912,5.180785552958137,212.17999267578125,0.0183068815695398,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79,0.0932783483258923,0.0175896876172174,0.2153196959228899,0.0,5.180785552958137,212.17999267578125
2024-08-09,WDAY,Technology,Software Application,68.744B,212.5,213.4600067138672,211.3999938964844,211.9499969482422,2072800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010839651969001,212.9685712541853,4.750668443286237,211.9499969482422,0.0156645922917989,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37,0.0932783483258923,0.0156460215299697,0.1638488627467412,0.0,4.750668443286237,211.9499969482422
2024-08-12,WDAY,Technology,Software Application,68.744B,211.9499969482422,213.3999938964844,209.8800048828125,210.57000732421875,2239000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0065109207072101,211.2528577532087,2.167214241768184,-12.009994506835938,0.0136294621938544,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71,0.0932783483258923,0.0039715909934155,0.1242052693501016,0.0,2.167214241768184,210.57000732421875
2024-08-13,WDAY,Technology,Software Application,68.744B,210.4900054931641,217.4499969482422,209.72999572753903,216.38999938964844,1819100,0.0,0.0,0.0,0.0,0.0,0.0,0.0276392262097826,211.47142900739397,2.6212349591763746,1.529998779296875,0.0186670403931424,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12,0.0932783483258923,0.0060232756427597,0.2223354586869187,0.0,2.6212349591763746,216.38999938964844
2024-08-14,WDAY,Technology,Software Application,68.744B,216.2899932861328,223.6300048828125,216.16000366210935,222.83999633789065,2347200,0.0,0.0,0.0,0.0,0.0,0.0,0.0298072783697727,213.62714276994976,4.547724939932524,15.089996337890652,0.0200256826288926,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19,0.0932783483258923,0.0147289354707875,0.2488013148108014,0.0,4.547724939932524,222.83999633789065
2024-08-15,WDAY,Technology,Software Application,68.744B,225.8500061035156,232.7100067138672,225.3000030517578,231.55999755859375,2753500,0.0,0.8713003396987915,1.0,0.0,0.0,0.0,0.0391312213426939,216.52857099260603,7.969726948260611,20.30999755859375,0.0218124958759602,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,16.68,14.77,15.23,0.0932783483258923,0.030192698954073,0.2836077863548181,0.0,7.969726948260611,231.55999755859375
2024-08-16,WDAY,Technology,Software Application,68.744B,232.08999633789065,232.97000122070312,230.32000732421875,231.7400054931641,1580300,0.0,0.0,0.0,0.0,0.0,0.0,0.0007773706014346,219.60428510393416,9.18642703246517,21.529998779296903,0.0205093970222072,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.29,15.76,14.65,14.8,0.0932783483258923,0.0356908729137736,0.2582238950910666,0.0,9.18642703246517,231.7400054931641
2024-08-19,WDAY,Technology,Software Application,68.744B,229.94000244140625,232.6999969482422,229.5099945068359,232.6300048828125,2108100,-1.0,0.536108672618866,1.0,-1.0,-2108100.0,-2108100.0,0.0038405081925945,222.52571541922433,9.67082056003436,20.45001220703125,0.0183354294625916,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.94,16.07,14.46,14.65,0.0,0.0378798099526575,0.215875798486367,0.0,9.67082056003436,232.6300048828125
2024-08-20,WDAY,Technology,Software Application,68.744B,232.6300048828125,234.44000244140625,231.02999877929688,232.4600067138672,1547000,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007307663043335,225.4557168143136,9.01756237340103,20.510009765625,0.0168246901073879,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,14.89,15.93,14.78,15.88,0.0932783483258923,0.0349277865268871,0.1864471458481462,0.0,9.01756237340103,232.4600067138672
2024-08-21,WDAY,Technology,Software Application,68.744B,233.0,234.5399932861328,232.2899932861328,233.5099945068359,2209900,0.0,0.0,0.0,0.0,0.0,0.0,0.0045168534915389,228.73285784040175,6.532075422351599,22.93998718261716,0.0146703724933089,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.25,17.17,15.92,16.27,0.0932783483258923,0.0236960624489111,0.1444818230287224,0.0,6.532075422351599,233.5099945068359
2024-08-22,WDAY,Technology,Software Application,68.744B,234.6499938964844,236.7400054931641,230.5399932861328,231.0800018310547,5123000,4.0,0.9341637390581042,88.0,0.0454545454545454,20492000.0,1.0,-0.010406375456919,230.83142961774553,3.6134692836805695,14.69000244140625,0.0151601340686279,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,18.06,15.76,17.55,1.0,0.010507106124679,0.1540222002128909,0.0,3.6134692836805695,231.0800018310547
2024-08-23,WDAY,Technology,Software Application,68.744B,264.989990234375,265.70001220703125,254.5099945068359,259.95001220703125,9701900,2.0,0.9753155355100276,27.0,0.074074074074074,19403800.0,0.946896349795042,0.1249351313277371,236.1328604561942,10.532771281286156,37.1100158691406,0.0585889641777964,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,17.12,17.21,15.61,15.86,0.9518497705762364,0.0417748988670551,1.0,0.0,10.532771281286156,259.95001220703125
2024-08-26,WDAY,Technology,Software Application,68.744B,260.0,262.5,257.45001220703125,260.3699951171875,3196800,0.0,0.9992035925388336,2.0,0.0,0.0,0.0,0.0016156295073446,240.24857439313615,13.623445099062524,28.80999755859375,0.0528684917829687,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,16.67,15.81,16.15,0.0932783483258923,0.0557414157790155,0.8885672803491531,0.0,13.623445099062524,260.3699951171875
