Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume
2024-08-01,CSIQ,Technology,Solar,727.262M,16.760000228881836,17.049999237060547,15.119999885559082,15.640000343322754,15.640000343322754,2077000
2024-08-02,CSIQ,Technology,Solar,727.262M,15.0,15.180000305175781,14.430000305175781,14.489999771118164,14.489999771118164,1968400
2024-08-05,CSIQ,Technology,Solar,727.262M,13.5,14.460000038146973,13.039999961853027,14.0600004196167,14.0600004196167,1557500
2024-08-06,CSIQ,Technology,Solar,727.262M,14.170000076293945,14.460000038146973,13.9399995803833,14.050000190734863,14.050000190734863,636600
2024-08-07,CSIQ,Technology,Solar,727.262M,14.5,14.5600004196167,13.40999984741211,13.4399995803833,13.4399995803833,2045300
2024-08-08,CSIQ,Technology,Solar,727.262M,13.539999961853027,14.1899995803833,13.510000228881836,13.90999984741211,13.90999984741211,1018300
2024-08-09,CSIQ,Technology,Solar,727.262M,13.90999984741211,13.930000305175781,13.460000038146973,13.539999961853027,13.539999961853027,1189200
2024-08-12,CSIQ,Technology,Solar,727.262M,13.529999732971191,13.760000228881836,13.180000305175781,13.199999809265137,13.199999809265137,930300
2024-08-13,CSIQ,Technology,Solar,727.262M,13.350000381469727,14.640000343322754,13.25,14.579999923706055,14.579999923706055,1497700
2024-08-14,CSIQ,Technology,Solar,727.262M,14.65999984741211,14.850000381469727,14.010000228881836,14.170000076293945,14.170000076293945,817200
2024-08-15,CSIQ,Technology,Solar,727.262M,14.600000381469727,15.020000457763672,14.539999961853027,14.710000038146973,14.710000038146973,1028900
2024-08-16,CSIQ,Technology,Solar,727.262M,14.670000076293945,14.949999809265137,14.550000190734863,14.75,14.75,847100
2024-08-19,CSIQ,Technology,Solar,727.262M,14.460000038146973,14.9399995803833,14.4399995803833,14.859999656677246,14.859999656677246,846700
2024-08-20,CSIQ,Technology,Solar,727.262M,14.6899995803833,14.859999656677246,14.380000114440918,14.489999771118164,14.489999771118164,1205300
2024-08-21,CSIQ,Technology,Solar,727.262M,14.569999694824219,14.819999694824219,14.520000457763672,14.5600004196167,14.5600004196167,1150400
2024-08-22,CSIQ,Technology,Solar,727.262M,13.289999961853027,13.960000038146973,12.180000305175781,12.279999732971191,12.279999732971191,6492500
2024-08-23,CSIQ,Technology,Solar,727.262M,12.460000038146973,13.479999542236328,12.420000076293945,13.479999542236328,13.479999542236328,4196800
2024-08-26,CSIQ,Technology,Solar,727.262M,13.630000114440918,13.960000038146973,13.34000015258789,13.529999732971191,13.529999732971191,1914900
2024-08-27,CSIQ,Technology,Solar,727.262M,13.220000267028809,13.279999732971191,12.720000267028809,13.039999961853027,13.039999961853027,1699300
2024-08-28,CSIQ,Technology,Solar,727.262M,12.930000305175781,12.949999809265137,12.25,12.399999618530273,12.399999618530273,2465000
2024-08-29,CSIQ,Technology,Solar,727.262M,12.479999542236328,12.739999771118164,12.3100004196167,12.510000228881836,12.510000228881836,1410700
2024-08-30,CSIQ,Technology,Solar,727.262M,12.600000381469727,12.869999885559082,12.380000114440918,12.630000114440918,12.630000114440918,1156100
2024-09-03,CSIQ,Technology,Solar,727.262M,12.460000038146973,12.710000038146973,12.039999961853027,12.25,12.25,1591200
2024-09-04,CSIQ,Technology,Solar,727.262M,12.220000267028809,12.630000114440918,12.140000343322754,12.460000038146973,12.460000038146973,1456900
2024-09-05,CSIQ,Technology,Solar,727.262M,12.479999542236328,12.850000381469727,12.3100004196167,12.510000228881836,12.510000228881836,1014700
2024-09-06,CSIQ,Technology,Solar,727.262M,12.5,12.5,11.800000190734863,11.90999984741211,11.90999984741211,1873100
2024-09-09,CSIQ,Technology,Solar,727.262M,11.869999885559082,12.170000076293945,11.619999885559082,11.899999618530273,11.899999618530273,1413000
