Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume
2024-08-01,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,100.0999984741211,103.01000213623047,91.5,92.0199966430664,92.0199966430664,1471300
2024-08-02,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,87.31999969482422,89.41999816894531,82.69999694824219,84.08999633789062,84.08999633789062,1489600
2024-08-05,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,78.88999938964844,88.25,78.1500015258789,86.5199966430664,86.5199966430664,1526000
2024-08-06,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,87.25,88.01000213623047,83.47000122070312,85.9800033569336,85.9800033569336,664400
2024-08-07,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,88.9000015258789,90.58999633789062,85.2699966430664,85.47000122070312,85.47000122070312,681000
2024-08-08,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,88.16999816894531,91.08000183105469,86.66999816894531,90.11000061035156,90.11000061035156,748500
2024-08-09,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,90.55999755859375,93.95999908447266,89.97000122070312,92.94999694824219,92.94999694824219,893700
2024-08-12,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,92.26000213623047,94.9000015258789,91.11000061035156,91.55000305175781,91.55000305175781,483600
2024-08-13,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,93.19999694824219,94.5999984741211,91.62000274658203,93.58000183105469,93.58000183105469,428200
2024-08-14,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,93.55000305175781,94.12000274658203,90.54000091552734,93.4800033569336,93.4800033569336,702400
2024-08-15,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,95.9800033569336,101.22000122070312,95.66999816894531,101.02999877929688,101.02999877929688,704800
2024-08-16,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,100.26000213623047,101.0,96.37999725341797,99.93000030517578,99.93000030517578,811900
2024-08-19,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,99.11000061035156,99.47000122070312,95.58000183105469,98.44999694824219,98.44999694824219,310100
2024-08-20,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,98.30999755859375,100.33000183105469,96.19999694824219,97.55000305175781,97.55000305175781,283200
2024-08-21,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,96.79000091552734,99.1500015258789,95.7300033569336,98.54000091552734,98.54000091552734,351700
2024-08-22,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,98.7699966430664,100.5999984741211,96.16999816894531,96.44000244140625,96.44000244140625,398700
2024-08-23,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,98.05999755859375,98.45999908447266,94.51000213623047,97.97000122070312,97.97000122070312,338900
2024-08-26,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,97.18000030517578,97.18000030517578,91.12999725341797,91.98999786376953,91.98999786376953,498700
2024-08-27,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,91.52999877929688,94.58999633789062,90.66000366210938,94.51000213623047,94.51000213623047,434100
2024-08-28,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,94.30000305175781,95.19000244140625,91.66999816894531,92.19000244140625,92.19000244140625,408800
2024-08-29,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,93.58999633789062,96.73999786376953,92.88999938964844,93.11000061035156,93.11000061035156,357300
2024-08-30,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,94.58999633789062,94.88999938964844,89.08999633789062,91.0199966430664,91.0199966430664,757100
2024-09-03,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,88.62000274658203,88.62000274658203,81.88999938964844,82.16000366210938,82.16000366210938,1010200
2024-09-04,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,81.01000213623047,85.94000244140625,80.55999755859375,83.55999755859375,83.55999755859375,481300
2024-09-05,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,82.69999694824219,84.5,82.12999725341797,82.91000366210938,82.91000366210938,332400
2024-09-06,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,82.12999725341797,83.13999938964844,76.87000274658203,77.87999725341797,77.87999725341797,957900
2024-09-09,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,78.86000061035156,79.36000061035156,75.47000122070312,75.97000122070312,75.97000122070312,900800
2024-09-10,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,76.75,78.68000030517578,75.75,77.72000122070312,77.72000122070312,578200
2024-09-11,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,78.63999938964844,79.58999633789062,76.47000122070312,79.33000183105469,79.33000183105469,477700
2024-09-12,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,79.83000183105469,81.4000015258789,76.79000091552734,79.16000366210938,79.16000366210938,742400
2024-09-13,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,79.69999694824219,81.95999908447266,79.62000274658203,81.12999725341797,81.12999725341797,348200
2024-09-16,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,79.25,79.25,76.30999755859375,77.51000213623047,77.51000213623047,595800
2024-09-17,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,77.7699966430664,78.0999984741211,74.04000091552734,74.88999938964844,74.88999938964844,894200
2024-09-18,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,75.94999694824219,76.06999969482422,70.83999633789062,71.51000213623047,71.51000213623047,1897300
2024-09-19,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,73.38999938964844,76.44999694824219,73.19999694824219,76.12999725341797,76.12999725341797,861300
2024-09-20,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,75.29000091552734,75.54000091552734,73.5199966430664,74.33999633789062,74.33999633789062,309700
2024-09-23,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,74.81999969482422,77.06999969482422,74.0999984741211,74.3499984741211,74.3499984741211,467100
2024-09-24,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,75.41999816894531,76.51000213623047,74.27999877929688,75.58999633789062,75.58999633789062,599500
2024-09-25,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,76.19000244140625,78.77999877929688,75.62999725341797,76.66000366210938,76.66000366210938,543800
2024-09-26,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,86.7300033569336,89.0,83.86000061035156,85.9000015258789,85.9000015258789,1612100
2024-09-27,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,86.2699966430664,86.75,82.16000366210938,82.66999816894531,82.66999816894531,755500
2024-09-30,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,81.26000213623047,81.31999969482422,79.1500015258789,79.8499984741211,79.8499984741211,516800
2024-10-01,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,80.11000061035156,80.86000061035156,74.5999984741211,76.66999816894531,76.66999816894531,614000
2024-10-02,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,77.33999633789062,79.66000366210938,75.66000366210938,78.01000213623047,78.01000213623047,310300
2024-10-03,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,76.8499984741211,80.51000213623047,76.8499984741211,79.33999633789062,79.33999633789062,307700
2024-10-04,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,81.0,81.29000091552734,78.86000061035156,80.29000091552734,80.29000091552734,340300
2024-10-07,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,80.54000091552734,82.12000274658203,80.54000091552734,81.93000030517578,81.93000030517578,440100
2024-10-08,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,82.38999938964844,82.70999908447266,80.2699966430664,81.33999633789062,81.33999633789062,772500
2024-10-09,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,81.5,81.51000213623047,79.04000091552734,80.3499984741211,80.3499984741211,609100
2024-10-10,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,78.88999938964844,79.75,76.63999938964844,79.2300033569336,79.2300033569336,495000
2024-10-11,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,78.30999755859375,84.61000061035156,78.30999755859375,84.16000366210938,84.16000366210938,442500
2024-10-14,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,85.72000122070312,88.33999633789062,85.58999633789062,87.61000061035156,87.61000061035156,498200
2024-10-15,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,87.16999816894531,88.33999633789062,80.95999908447266,82.69000244140625,82.69000244140625,866300
2024-10-16,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,83.75,84.7300033569336,80.69000244140625,81.62000274658203,81.62000274658203,372800
2024-10-17,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,84.69999694824219,85.75,82.26000213623047,82.37000274658203,82.37000274658203,372700
2024-10-18,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,82.80000305175781,84.12999725341797,81.5199966430664,82.81999969482422,82.81999969482422,342100
2024-10-21,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,82.04000091552734,82.37000274658203,80.22000122070312,82.0999984741211,82.0999984741211,257500
2024-10-22,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,81.8499984741211,81.8499984741211,80.0,80.5999984741211,80.5999984741211,167600
2024-10-23,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,80.0,80.30000305175781,76.5999984741211,78.94000244140625,78.94000244140625,404700
2024-10-24,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,80.33000183105469,80.4000015258789,76.4000015258789,77.58999633789062,77.58999633789062,432800
2024-10-25,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,77.58999633789062,79.62999725341797,77.38999938964844,77.66000366210938,77.66000366210938,233000
2024-10-28,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,78.83000183105469,80.8499984741211,78.55000305175781,79.16000366210938,79.16000366210938,329600
2024-10-29,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,79.0999984741211,84.97000122070312,78.69000244140625,83.62999725341797,83.62999725341797,503200
2024-10-30,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,81.43000030517578,82.48999786376953,80.04000091552734,82.0999984741211,82.0999984741211,273800
2024-10-31,CAMT,Technology,Semiconductor Equipment & Materials,3.362B,81.62999725341797,81.62999725341797,78.27999877929688,79.55999755859375,79.55999755859375,277700
