Ticker Name,Date,Normalized VWS,Normalized Volatility,Normalized EWMA Volatility,Event Flag,Close,Volatility (7 Days)
CAMT,2024-08-01,1.0,1.0,0.6138997437743832,0.0,92.0199966430664,92.0199966430664
CAMT,2024-08-02,0.7878677275713555,0.0471199117321264,0.9750589458489048,0.0,84.08999633789062,5.607356990601186
CAMT,2024-08-05,0.5703919994160157,0.0300883346913195,0.7465553367880042,0.0,86.5199966430664,4.062835756858387
CAMT,2024-08-06,0.5703919994160157,0.0228689480673155,0.5017987530080765,0.0,85.9800033569336,3.4081403103558796
CAMT,2024-08-07,0.5703919994160157,0.0188748851051133,0.3434072123070612,0.0,85.47000122070312,3.0459357394434785
CAMT,2024-08-08,0.5703919994160157,0.01878945232907,0.5198419994109884,0.0,90.11000061035156,3.038188204594515
CAMT,2024-08-09,0.5703919994160157,0.0237211695043149,0.4238681081655057,0.0,92.9499969482422,3.485424645338049
CAMT,2024-08-12,0.5703919994160157,0.0228042528167468,0.3695231754633323,0.0,91.5500030517578,3.402273373431228
CAMT,2024-08-13,0.5703919994160157,0.023117840330131,0.281504523334148,0.0,93.58000183105467,3.4307112903603536
CAMT,2024-08-14,0.5703919994160157,0.0233091049944515,0.1986425906763758,0.0,93.4800033569336,3.448056268726128
CAMT,2024-08-15,0.5703919994160157,0.036824528502528,0.5300294118228039,0.0,101.02999877929688,4.673712503685199
CAMT,2024-08-16,0.5703919994160157,0.0312422365144229,0.4916562929644163,0.0,99.93000030517578,4.1674782020745615
CAMT,2024-08-19,0.5703919994160157,0.0274956537045613,0.4382666482395533,0.0,98.4499969482422,3.8277165528777566
CAMT,2024-08-20,0.6944302503832396,0.0253857091869081,0.3475591481497739,0.0,97.5500030517578,3.636374664705772
CAMT,2024-08-21,0.5703919994160157,0.0177120455672449,0.247547306785932,0.0,98.54000091552734,2.9404827709150645
CAMT,2024-08-22,0.5703919994160157,0.012454290405626,0.226747431135507,0.0,96.44000244140624,2.4636793328374114
CAMT,2024-08-23,0.5703919994160157,0.0020424855003344,0.1684347325694412,0.0,97.97000122070312,1.5194770596550482
CAMT,2024-08-26,0.4975837652383384,0.0134786979487706,0.4362153039477905,0.0,91.98999786376952,2.5565784929446713
CAMT,2024-08-27,0.0,0.0121212817746795,0.4375770328149926,0.0,94.51000213623048,2.43348019741477
CAMT,2024-08-28,0.5703919994160157,0.0153571875928821,0.3583581186138601,0.0,92.19000244140624,2.7269307237301503
CAMT,2024-08-29,0.5703919994160157,0.0152114880449852,0.2816747208672039,0.0,93.11000061035156,2.713717851843164
CAMT,2024-08-30,0.5703919994160157,0.013356975420579,0.2200269807446432,0.0,91.0199966430664,2.545539994926175
CAMT,2024-09-03,0.422906781516899,0.038712120100814,0.682205696907193,0.0,82.16000366210938,4.844890151955936
CAMT,2024-09-04,0.5703919994160157,0.0390158109195279,0.6623345845365509,0.0,83.55999755859375,4.8724305797667355
CAMT,2024-09-05,0.5703919994160157,0.0445306700679982,0.5245721054111365,0.0,82.91000366210938,5.372549684151771
CAMT,2024-09-06,0.5703919994160157,0.050547815482902,0.5277457025266103,0.0,77.87999725341797,5.918218992259295
CAMT,2024-09-09,0.7019052485582888,0.0548392446169162,0.4012290466102512,0.0,75.97000122070312,6.307390435673288
CAMT,2024-09-10,0.6548069202131541,0.0413695785392918,0.4671246932276992,0.0,77.72000122070312,5.085883747333729
CAMT,2024-09-11,0.5703919994160157,0.0177993439345144,0.4339592439711774,0.0,79.33000183105469,2.9483994882921927
CAMT,2024-09-12,0.5703919994160157,0.0159884210991295,0.3203517682719393,0.0,79.16000366210938,2.7841746038190593
CAMT,2024-09-13,0.6212278268486751,0.0106974239839567,0.2946035579275397,0.0,81.12999725341797,2.3043565944546662
CAMT,2024-09-16,0.483407547996204,0.0034755113382613,0.380357920117529,0.0,77.51000213623047,1.6494320737959616
CAMT,2024-09-17,0.5703919994160157,0.0086837784210949,0.3219809765008942,0.0,74.88999938964844,2.1217476486347726
CAMT,2024-09-18,0.2933936783706839,0.0206766689723708,0.2978022125924731,0.0,71.51000213623047,3.2093318497934913
CAMT,2024-09-19,0.6961384042630848,0.0209332893387181,0.7028596378038503,0.0,76.12999725341797,3.232603658615691
CAMT,2024-09-20,0.5703919994160157,0.0206566250326915,0.5821212700422367,0.0,74.33999633789062,3.207514150212971
CAMT,2024-09-23,0.5703919994160157,0.0186215967301269,0.4507840190119382,0.0,74.3499984741211,3.022966094736505
CAMT,2024-09-24,0.6579166362508212,0.0058722898957643,0.3686251349196334,0.0,75.58999633789062,1.8667857202476923
CAMT,2024-09-25,0.5703919994160157,0.0039010279947771,0.2783962377091557,0.0,76.66000366210938,1.6880203683341173
CAMT,2024-09-26,0.5703919994160157,0.0352934861906425,0.9674047613072188,0.0,85.9000015258789,4.534868792688853
CAMT,2024-09-27,0.5703919994160157,0.0350148846291948,1.0,0.0,82.66999816894531,4.5096036028371485
CAMT,2024-09-30,0.5703919994160157,0.0346736834116488,0.919180231489297,0.0,79.8499984741211,4.478661516604266
CAMT,2024-10-01,0.5703919994160157,0.0315727070737063,0.8272178587511483,0.0,76.66999816894531,4.197447170580364
CAMT,2024-10-02,0.5703919994160157,0.0266754532346676,0.6932037464987486,0.0,78.01000213623047,3.7533360631179784
CAMT,2024-10-03,0.5703919994160157,0.0225421844922549,0.5640636854285463,0.0,79.33999633789062,3.37850751247195
CAMT,2024-10-04,0.5703919994160157,0.0191150976728387,0.4373469587581384,0.0,80.29000091552734,3.0677195948418836
CAMT,2024-10-07,0.634644864588656,0.0083410540090222,0.3396834312223661,0.0,81.93000030517578,2.090667430373134
CAMT,2024-10-08,0.6831739543032338,0.0055041450072951,0.2608112921212307,0.0,81.33999633789062,1.83340022717372
CAMT,2024-10-09,0.5703919994160157,0.0057192382298867,0.1978046729579369,0.0,80.3499984741211,1.8529061160723783
CAMT,2024-10-10,0.5703919994160157,0.0,0.1376811017238947,0.0,79.2300033569336,1.3342527426514084
CAMT,2024-10-11,0.6349952551281115,0.0042602447427435,0.4283546515071842,0.0,84.16000366210938,1.7205962063449434
CAMT,2024-10-14,0.6431272355646397,0.017049247297778,0.3719820195348493,0.0,87.61000061035156,2.880376416792553
CAMT,2024-10-15,0.4439156142784144,0.0157813693137178,0.6478184428736611,0.0,82.69000244140625,2.7653979586330943
CAMT,2024-10-16,0.5703919994160157,0.0159202638436789,0.5169929803777105,0.0,81.62000274658203,2.7779937124063165
CAMT,2024-10-17,0.5703919994160157,0.0154760622056432,0.4008064826351019,0.0,82.37000274658203,2.7377109564192623
CAMT,2024-10-18,0.5703919994160157,0.0134744213224091,0.2927796290383127,0.0,82.81999969482422,2.556190663901694
CAMT,2024-10-21,0.5703919994160157,0.0078118173725327,0.2073329113017006,0.0,82.0999984741211,2.042673212293729
CAMT,2024-10-22,0.5703919994160157,0.0099647761848398,0.1543856949878415,0.0,80.5999984741211,2.2379158837747495
CAMT,2024-10-23,0.6294766041316884,0.0006162395108967,0.1039908227274761,0.0,78.94000244140625,1.3901368811179038
CAMT,2024-10-24,0.5703919994160157,0.006727968916965,0.041876460493563,0.0,77.58999633789062,1.944383608825257
CAMT,2024-10-25,0.5703919994160157,0.0099971669697315,0.0,0.0,77.66000366210938,2.240853266198175
CAMT,2024-10-28,0.5703919994160157,0.0080880416288742,0.0472010330280557,0.0,79.16000366210938,2.067722814463392
CAMT,2024-10-29,0.717322432294328,0.010370225067743,0.318449258535994,0.0,83.62999725341797,2.274684317334416
CAMT,2024-10-30,0.6503394408350974,0.010370225067743,0.3029499665608403,0.0,82.0999984741211,2.274684317334416
CAMT,2024-10-31,0.5703919994160157,0.0102016046054193,0.3166976799385139,0.0,79.55999755859375,2.2593928452717655
