Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized Sentiment
2024-08-01,FSLR,Technology,Solar,20.389B,219.1000061035156,227.9900054931641,215.3300018310547,218.5,218.5,3359000,-1.0,0.9022800723711648,3.0,-0.3333333333333333,-3359000.0,1.0
2024-08-02,FSLR,Technology,Solar,20.389B,216.6999969482422,223.30999755859375,210.72000122070312,213.0500030517578,213.0500030517578,2782400,1.0,0.9999954700469972,1.0,1.0,2782400.0,1.0
2024-08-05,FSLR,Technology,Solar,20.389B,201.0,212.16000366210935,195.27000427246097,207.08999633789065,207.08999633789065,2684900,2.0,0.8781230184766982,9.0,0.2222222222222222,5369800.0,1.0
2024-08-06,FSLR,Technology,Solar,20.389B,206.30999755859375,215.8800048828125,205.0,210.4499969482422,210.4499969482422,1797100,4.0,0.9934672315915426,6.0,0.6666666666666666,7188400.0,1.0
2024-08-07,FSLR,Technology,Solar,20.389B,216.5,219.6699981689453,208.3800048828125,208.7599945068359,208.7599945068359,1501300,1.0,0.99892657995224,2.0,0.5,1501300.0,0.20885037004062101
2024-08-08,FSLR,Technology,Solar,20.389B,208.5,215.27000427246097,204.0,213.1300048828125,213.1300048828125,1723800,3.0,0.9249348640441896,12.0,0.25,5171400.0,0.7194090479105225
2024-08-09,FSLR,Technology,Solar,20.389B,210.1300048828125,213.6999969482422,207.0,211.8000030517578,211.8000030517578,815000,0.0,0.9967313557863235,4.0,0.0,0.0,0.0
2024-08-12,FSLR,Technology,Solar,20.389B,212.8500061035156,220.52000427246097,212.1999969482422,219.22999572753903,219.22999572753903,1691500,1.0,0.9999998807907104,1.0,1.0,1691500.0,0.23530966557231095
2024-08-13,FSLR,Technology,Solar,20.389B,222.0,232.2100067138672,221.6699981689453,230.27000427246097,230.27000427246097,2365600,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,FSLR,Technology,Solar,20.389B,232.52000427246097,232.77000427246097,225.13999938964844,225.5399932861328,225.5399932861328,1266800,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15,FSLR,Technology,Solar,20.389B,228.5,233.08999633789065,225.8000030517578,229.5800018310547,229.5800018310547,1267500,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16,FSLR,Technology,Solar,20.389B,229.0,229.97000122070312,222.52999877929688,225.3999938964844,225.3999938964844,1479600,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,FSLR,Technology,Solar,20.389B,225.0,231.97999572753903,224.97999572753903,228.3800048828125,228.3800048828125,1274800,8.0,0.9442080530253324,11.0,0.7272727272727273,10198400.0,1.0
2024-08-20,FSLR,Technology,Solar,20.389B,227.02000427246097,230.88999938964844,217.19000244140625,220.1999969482422,220.1999969482422,1805900,0.0,0.9876009821891784,2.0,0.0,0.0,0.0
2024-08-21,FSLR,Technology,Solar,20.389B,222.0,224.4199981689453,219.4499969482422,222.6300048828125,222.6300048828125,882800,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-22,FSLR,Technology,Solar,20.389B,222.0,224.0,217.77000427246097,218.2599945068359,218.2599945068359,941200,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-23,FSLR,Technology,Solar,20.389B,220.0,231.27999877929688,219.0399932861328,231.07000732421875,231.07000732421875,1274300,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26,FSLR,Technology,Solar,20.389B,236.22000122070312,244.2100067138672,233.0399932861328,233.19000244140625,233.19000244140625,2461100,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,FSLR,Technology,Solar,20.389B,230.47999572753903,235.5399932861328,226.8999938964844,235.4199981689453,235.4199981689453,1300400,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28,FSLR,Technology,Solar,20.389B,235.07000732421875,238.11000061035156,226.0099945068359,228.57000732421875,228.57000732421875,1087000,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29,FSLR,Technology,Solar,20.389B,231.0,234.27999877929688,222.6300048828125,223.1000061035156,223.1000061035156,1186400,-1.0,0.9309765547513962,4.0,-0.25,-1186400.0,-1186400.0
2024-08-30,FSLR,Technology,Solar,20.389B,224.6699981689453,228.41000366210935,223.4499969482422,227.3699951171875,227.3699951171875,1235100,-1.0,0.9214429259300232,5.0,-0.2,-1235100.0,-1235100.0
2024-09-03,FSLR,Technology,Solar,20.389B,226.6499938964844,229.4900054931641,210.88999938964844,212.7400054931641,212.7400054931641,2498500,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04,FSLR,Technology,Solar,20.389B,211.67999267578125,217.97999572753903,211.1000061035156,215.3999938964844,215.3999938964844,1156200,0.0,0.9326721796622643,13.0,0.0,0.0,0.0
2024-09-05,FSLR,Technology,Solar,20.389B,216.19000244140625,217.22000122070312,213.2599945068359,214.7599945068359,214.7599945068359,1081500,0.0,0.9956780076026917,1.0,0.0,0.0,0.0
2024-09-06,FSLR,Technology,Solar,20.389B,214.0,217.47999572753903,207.42999267578125,208.6499938964844,208.6499938964844,1318800,-2.0,0.8830715417861938,2.0,-1.0,-2637600.0,-2637600.0
