Source,Date,Text,Sentiment,Score,Confidence,Type
Yahoo,2024-10-29,SO when does this stock split?,Neutral,0,0.999022364616394,Main
Yahoo,2024-10-25,"Do you remember the clone analyst who downgraded the company by arguing, ‘I doubt that this company will ever be able to utilize and generate profit using AI’? He caused the stock to drop by around 12% that day. I wrote back then that NOW is defined as a standard. Whenever I talk to my enterprise customers, they ask me about integrations with their ITSM, and the vendors on the other side focus heavily on making integrations possible by using NOW as a standard. Vendors say, yes we have a native integration with NOW. There is no system of judgment to ask these kinds of unprofessional analyst, who don&#39;t know about the industry. They cover the whole Tech. They don&#39;t know that the Tech is huge, you cant cover them. I am a cybersecurity architect. I can only cover companies in my area and still there are companies I really cant analyze and judge.",Neutral,0,0.9940565824508667,Main
Yahoo,2024-10-25,"RBC Capital raised the firm&#39;s price target on ServiceNow to $1,045 from $985 and kept an outperform rating on the shares.",Positive,1,1.0,Main
Yahoo,2024-10-25,https://finance.yahoo.com/news/analysts-reset-servicenow-stock-price-123700525.html,Neutral,0,0.9673532843589783,Main
Yahoo,2024-10-25,anything below 960 is buy back time..,Neutral,0,0.9939925074577332,Main
Yahoo,2024-10-24,$1000 next week...,Neutral,0,0.9999958276748657,Main
Yahoo,2024-10-24,"This will be a $2000+ stick in the next couple of years, mark this post!!",Neutral,0,0.9999136924743652,Main
Yahoo,2024-10-24,970,Neutral,0,0.9971131086349487,Main
Yahoo,2024-10-24,Should finish near daily highs 070,Neutral,0,0.9995492100715637,Main
Yahoo,2024-10-24,selling time now.. all done for today..  tomorrow will be RED day.,Neutral,0,0.9999822378158569,Main
Yahoo,2024-10-24,maybe 970 next week.,Neutral,0,0.9999818801879883,Main
Yahoo,2024-10-24,Now has earned say $6-7 of eps in the past year. Stock is up 350 points of 50 times that amount. Totally makes sense and consistent with many tech names in the US,Positive,1,0.9991720914840698,Main
Yahoo,2024-10-24,no more 980s today,Neutral,0,0.9987201690673828,Main
Yahoo,2024-10-24,it&#39;s going down slowly,Negative,-1,0.9711974263191223,Main
Yahoo,2024-10-24,stock will soon split bringing in more buyers,Positive,1,0.7683959007263184,Main
Yahoo,2024-10-24,Just pumped to 963 via CNBC discussion at 12:30 today.,Neutral,0,0.9999973773956299,Main
Yahoo,2024-10-24,hold for next week... will pass 1000$,Neutral,0,0.9999456405639648,Main
Yahoo,2024-10-24,Hey! Where did the pumper Booby BitesOne go?!,Neutral,0,0.9946885108947754,Main
Yahoo,2024-10-24,we selling or holding????,Neutral,0,0.9976145029067993,Main
Yahoo,2024-10-24,i really hope this hits $1000,Neutral,0,0.7756474614143372,Main
Yahoo,2024-10-24,"stock reacts same way after every earnings, drops after announcement then rallies next day, then sells off during day and pops again late in day. Like clockwork",Neutral,0,0.9999873638153076,Main
Yahoo,2024-10-24,$1000 soon as I said last night!,Neutral,0,0.9999418258666992,Main
Yahoo,2024-10-24,Just waiting for the rug to be pulled out....,Neutral,0,0.9811689853668213,Main
Yahoo,2024-10-24,$1000 today.  easy.,Neutral,0,0.9999417066574097,Main
Yahoo,2024-10-24,NOW just jumped to $975 during the CNBC interview with the CEO that just finished at 10:35.,Neutral,0,0.9999794960021973,Main
Yahoo,2024-10-24,Overnight 500 billion in addressable market.  This guy might be one of the greatest salesmen of all time.,Positive,1,0.991705060005188,Main
Yahoo,2024-10-24,New ATH incoming.,Neutral,0,0.932732880115509,Main
Yahoo,2024-10-24,Shorts are gonna get COOKED.,Neutral,0,0.9999707937240601,Main
Yahoo,2024-10-24,"Best enterprise software company with consistent ~25% yoy growth, this will be a $2000+ stock in the next 2-3 years, watch the space! Solid earnings last night!",Positive,1,1.0,Main
Yahoo,2024-10-24,"All time high in the next week, watch the space! Earnings were killer yesterday!",Neutral,0,0.9485834240913391,Main
