Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days)_USP1_2,Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE,Normalized VWS,Normalized Volatility,Normalized EWMA Volatility,Event Flag,Volatility (7 Days)_USP3,Close
2024-08-01,PSFE,,Software Infrastructure,1.074B,21.030000686645508,21.11000061035156,20.06399917602539,20.260000228881836,249700,-1.0,0.917526476085186,8.0,-0.125,-249700.0,1.0,0.0,20.260000228881836,20.260000228881836,20.260000228881836,0.0358603609901037,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59,0.5069779033061971,1.0,0.9268251253181876,0.0,20.260000228881836,20.260000228881836
2024-08-02,PSFE,,Software Infrastructure,1.074B,19.299999237060547,19.579999923706055,19.049999237060547,19.420000076293945,216500,1.0,0.9752564231554668,6.0,0.1666666666666666,216500.0,1.0,-0.0414610139732585,19.84000015258789,0.5939698040926321,19.420000076293945,0.0293173641353613,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39,0.8942515368001329,0.0220608518930327,0.6946338334445654,0.0,0.5939698040926321,19.420000076293945
2024-08-05,PSFE,,Software Infrastructure,1.074B,18.09000015258789,18.6200008392334,17.871999740600586,18.25,318000,0.0,0.9926691770553588,5.0,0.0,0.0,0.0,-0.0602471715601159,19.31000010172526,1.0095049409636847,18.25,0.0347676516769994,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57,0.7144043861106496,0.0427243039971217,0.8880481561884943,0.0,1.0095049409636847,18.25
2024-08-06,PSFE,,Software Infrastructure,1.074B,18.200000762939453,18.739999771118164,17.889999389648438,18.68000030517578,248300,0.0,0.999983251094818,2.0,0.0,0.0,0.0,0.023561660557577,19.15250015258789,0.8823973518016085,18.68000030517578,0.0364250947731998,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71,0.7144043861106496,0.0364035832020188,0.9468658298413328,0.0,0.8823973518016085,18.68000030517578
2024-08-07,PSFE,,Software Infrastructure,1.074B,19.1200008392334,19.198999404907227,18.469999313354492,18.670000076293945,171900,2.0,0.9837243954340616,3.0,0.6666666666666666,343800.0,1.0,-0.0005353441498106,19.0560001373291,0.7940592418545365,18.670000076293945,0.0306075740549487,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85,1.0,0.0320107650215829,0.7404195054642648,0.0,0.7940592418545365,18.670000076293945
2024-08-08,PSFE,,Software Infrastructure,1.074B,18.989999771118164,19.520000457763672,18.832000732421875,19.489999771118164,155200,0.0,0.988393008708954,1.0,0.0,0.0,0.0,0.0439207119160864,19.128333409627277,0.7319949981713363,19.489999771118164,0.0361728339623461,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79,0.7144043861106496,0.0289244760103067,0.937913851892764,0.0,0.7319949981713363,19.489999771118164
2024-08-09,PSFE,,Software Infrastructure,1.074B,19.469999313354492,19.60700035095215,19.100000381469727,19.56999969482422,228400,0.0,0.9202617287635804,5.0,0.0,0.0,0.0,0.0041046651947429,19.19142859322684,0.6887531583550935,19.56999969482422,0.0309262575486674,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37,0.7144043861106496,0.02677417485247,0.7517286247788664,0.0,0.6887531583550935,19.56999969482422
2024-08-12,PSFE,,Software Infrastructure,1.074B,19.56999969482422,19.61000061035156,19.149999618530273,19.36000061035156,466000,0.0,0.9996353586514792,3.0,0.0,0.0,0.0,-0.0107306636559733,19.062857219151088,0.5191567643261706,-0.899999618530277,0.0275408870291128,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71,0.7144043861106496,0.0183405993155586,0.631592000559565,0.0,0.5191567643261706,19.36000061035156
2024-08-13,PSFE,,Software Infrastructure,1.074B,21.100000381469727,21.3799991607666,19.729999542236328,20.59000015258789,669100,0.0,0.9882107702168552,22.0,0.0,0.0,0.0,0.0635330322034528,19.23000008719308,0.7774102119698878,1.170000076293945,0.0379223805043836,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12,0.7144043861106496,0.0311828532493283,1.0000000000000002,0.0,0.7774102119698878,20.59000015258789
2024-08-14,PSFE,,Software Infrastructure,1.074B,20.88999938964844,20.969999313354492,19.89800071716309,20.549999237060547,340700,-1.0,0.9776785731315611,10.0,-0.1,-340700.0,-0.9909831297265852,-0.0019427350767802,19.55857140677316,0.7802225779063122,2.299999237060547,0.0338764627977325,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19,0.4313839508223957,0.0313227046930933,0.856422541539084,0.0,0.7802225779063122,20.549999237060547
