Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized Sentiment
2024-08-01,CRWD,Technology,Software Infrastructure,82.546B,232.0,232.1999969482422,221.66000366210935,224.22000122070312,224.22000122070312,9914200,-13.0,0.949831207244717,171.0,-0.0760233918128654,-128884600.0,1.0
2024-08-02,CRWD,Technology,Software Infrastructure,82.546B,217.1499938964844,221.4750061035156,211.13999938964844,217.88999938964844,217.88999938964844,8978100,-15.0,0.9540654632869184,149.0,-0.1006711409395973,-134671500.0,1.0448998561503857
2024-08-05,CRWD,Technology,Software Infrastructure,82.546B,201.53500366210935,224.1199951171875,200.80999755859375,222.0500030517578,222.0500030517578,10942200,-26.0,0.9460926307034372,197.0,-0.1319796954314721,-284497200.0,2.2073793145185694
2024-08-06,CRWD,Technology,Software Infrastructure,82.546B,230.19000244140625,235.2400054931641,221.55999755859375,231.69000244140625,231.69000244140625,10613400,1.0,0.9393271319568156,72.0,0.0138888888888888,10613400.0,1.0
2024-08-07,CRWD,Technology,Software Infrastructure,82.546B,238.3699951171875,243.5,230.1000061035156,230.6699981689453,230.6699981689453,9349000,-6.0,0.957423629640024,158.0,-0.0379746835443038,-56094000.0,-5.285205494940358
2024-08-08,CRWD,Technology,Software Infrastructure,82.546B,233.8800048828125,242.0399932861328,229.72000122070312,240.52000427246097,240.52000427246097,6675000,-2.0,0.9247393126671132,26.0,-0.0769230769230769,-13350000.0,-1.2578438577647126
2024-08-09,CRWD,Technology,Software Infrastructure,82.546B,242.17999267578125,246.0099945068359,238.8000030517578,240.8999938964844,240.8999938964844,5938900,-3.0,0.9380211443514436,37.0,-0.081081081081081,-17816700.0,-1.6786986262649104
2024-08-12,CRWD,Technology,Software Infrastructure,82.546B,242.0,242.8699951171875,235.6000061035156,239.33999633789065,239.33999633789065,3729400,1.0,0.9971351325511932,16.0,0.0625,3729400.0,0.3513859837563834
2024-08-13,CRWD,Technology,Software Infrastructure,82.546B,242.0,248.97000122070312,240.0050048828125,248.11000061035156,248.11000061035156,5126800,0.0,0.9013417038050564,22.0,0.0,0.0,0.0
2024-08-14,CRWD,Technology,Software Infrastructure,82.546B,250.0,258.9599914550781,249.25599670410156,256.2200012207031,256.2200012207031,5713900,2.0,0.9516974840727116,72.0,0.0277777777777777,11427800.0,1.0
2024-08-15,CRWD,Technology,Software Infrastructure,82.546B,260.25,263.6499938964844,257.5199890136719,260.489990234375,260.489990234375,5898100,0.0,0.9362832213702956,19.0,0.0,0.0,0.0
2024-08-16,CRWD,Technology,Software Infrastructure,82.546B,260.44000244140625,262.6400146484375,257.8500061035156,262.5400085449219,262.5400085449219,3495600,-2.0,0.952877099947496,55.0,-0.0363636363636363,-6991200.0,-0.611771294562383
2024-08-19,CRWD,Technology,Software Infrastructure,82.546B,264.0,270.9800109863281,262.6000061035156,266.7799987792969,266.7799987792969,5466600,3.0,0.8937657574812571,18.0,0.1666666666666666,16399800.0,1.0
2024-08-20,CRWD,Technology,Software Infrastructure,82.546B,269.3599853515625,270.1199951171875,264.3949890136719,266.5299987792969,266.5299987792969,3876500,-1.0,0.9492562661568325,12.0,-0.0833333333333333,-3876500.0,-0.23637483383943705
2024-08-21,CRWD,Technology,Software Infrastructure,82.546B,267.010009765625,274.4200134277344,265.64300537109375,273.2099914550781,273.2099914550781,5258400,0.0,0.9541991412639618,20.0,0.0,0.0,0.0
2024-08-22,CRWD,Technology,Software Infrastructure,82.546B,275.239990234375,278.5,267.2300109863281,267.6400146484375,267.6400146484375,4420700,3.0,0.9308000710404036,103.0,0.029126213592233,13262100.0,0.8086744960304394
2024-08-23,CRWD,Technology,Software Infrastructure,82.546B,270.1000061035156,273.6000061035156,266.80999755859375,271.5400085449219,271.5400085449219,3248600,2.0,0.8225331380963326,8.0,0.25,6497200.0,0.3961755631166234
2024-08-26,CRWD,Technology,Software Infrastructure,82.546B,271.05999755859375,271.739990234375,265.2699890136719,265.8699951171875,265.8699951171875,3558400,-40.0,0.958577974304276,1539.0,-0.0259909031838856,-142336000.0,-8.679130233295528
2024-08-27,CRWD,Technology,Software Infrastructure,82.546B,261.80999755859375,270.42999267578125,260.75,269.8299865722656,269.8299865722656,3686900,0.0,0.896106379372733,14.0,0.0,0.0,0.0
2024-08-28,CRWD,Technology,Software Infrastructure,82.546B,269.79998779296875,270.7200012207031,261.4800109863281,264.20001220703125,264.20001220703125,7072600,-4.0,0.9502212882831396,151.0,-0.0264900662251655,-28290400.0,-2.133176495426818
2024-08-29,CRWD,Technology,Software Infrastructure,82.546B,262.010009765625,285.7300109863281,261.3299865722656,271.6700134277344,271.6700134277344,13100200,1.0,0.9256605754295985,60.0,0.0166666666666666,13100200.0,0.9877922802572745
2024-08-30,CRWD,Technology,Software Infrastructure,82.546B,277.7799987792969,284.1099853515625,273.3500061035156,277.2799987792969,277.2799987792969,6617000,15.0,0.9406351332481092,65.0,0.2307692307692307,99255000.0,1.0
