Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized Sentiment
2024-08-01,CDNS,Technology,Software Application,79.457B,266.239990234375,270.9200134277344,258.8999938964844,260.80999755859375,260.80999755859375,2865500,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,CDNS,Technology,Software Application,79.457B,253.30999755859375,257.0,241.4499969482422,249.6300048828125,249.6300048828125,4742000,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05,CDNS,Technology,Software Application,79.457B,249.44000244140625,250.67999267578125,241.2899932861328,246.83999633789065,246.83999633789065,4285600,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,CDNS,Technology,Software Application,79.457B,259.44000244140625,265.0400085449219,252.61000061035156,259.79998779296875,259.79998779296875,4752400,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07,CDNS,Technology,Software Application,79.457B,267.7099914550781,271.0,250.05999755859375,250.30999755859375,250.30999755859375,2484500,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08,CDNS,Technology,Software Application,79.457B,257.75,269.1499938964844,256.0,268.67999267578125,268.67999267578125,3226800,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,CDNS,Technology,Software Application,79.457B,267.0,271.0899963378906,265.6600036621094,270.1300048828125,270.1300048828125,1865200,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,CDNS,Technology,Software Application,79.457B,268.8999938964844,269.5199890136719,263.42999267578125,266.6400146484375,266.6400146484375,1309700,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,CDNS,Technology,Software Application,79.457B,269.4800109863281,273.9599914550781,268.1600036621094,271.4100036621094,271.4100036621094,1661800,1.0,0.97285795211792,1.0,1.0,1661800.0,1.0
2024-08-14,CDNS,Technology,Software Application,79.457B,271.7300109863281,274.5299987792969,269.9800109863281,271.7799987792969,271.7799987792969,1734100,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15,CDNS,Technology,Software Application,79.457B,276.239990234375,281.2699890136719,275.04998779296875,280.1199951171875,280.1199951171875,1709200,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16,CDNS,Technology,Software Application,79.457B,279.489990234375,282.9700012207031,278.6000061035156,281.0,281.0,1090200,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,CDNS,Technology,Software Application,79.457B,281.17999267578125,282.3699951171875,276.69000244140625,281.9599914550781,281.9599914550781,1549700,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20,CDNS,Technology,Software Application,79.457B,281.260009765625,283.8399963378906,279.6400146484375,281.3699951171875,281.3699951171875,1423400,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-21,CDNS,Technology,Software Application,79.457B,280.5799865722656,284.9800109863281,279.1499938964844,284.55999755859375,284.55999755859375,1208300,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-22,CDNS,Technology,Software Application,79.457B,286.67999267578125,287.4700012207031,274.6300048828125,275.5799865722656,275.5799865722656,1190900,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-23,CDNS,Technology,Software Application,79.457B,279.0199890136719,280.9200134277344,272.7699890136719,273.8999938964844,273.8999938964844,1153400,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26,CDNS,Technology,Software Application,79.457B,271.42999267578125,271.94000244140625,264.010009765625,268.25,268.25,1948100,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27,CDNS,Technology,Software Application,79.457B,266.0199890136719,270.92999267578125,264.3299865722656,268.92999267578125,268.92999267578125,1818000,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28,CDNS,Technology,Software Application,79.457B,266.9200134277344,268.4200134277344,260.70001220703125,263.0899963378906,263.0899963378906,2292400,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29,CDNS,Technology,Software Application,79.457B,266.1600036621094,271.0,262.30999755859375,265.6300048828125,265.6300048828125,1137800,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30,CDNS,Technology,Software Application,79.457B,269.1300048828125,270.55999755859375,265.8699951171875,268.92999267578125,268.92999267578125,2021700,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03,CDNS,Technology,Software Application,79.457B,266.8900146484375,268.489990234375,255.1999969482422,256.2799987792969,256.2799987792969,2083600,0.0,0.0,0.0,0.0,0.0,0.0
