Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Close,Adj Close,Volume
2024-08-01,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,201.6999969482422,201.6999969482422,186.11000061035156,189.22999572753906,189.22999572753906,286200
2024-08-02,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,182.8300018310547,182.8300018310547,171.00999450683594,172.8699951171875,172.8699951171875,328000
2024-08-05,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,161.00999450683594,177.0,158.0,176.2100067138672,176.2100067138672,406300
2024-08-06,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,178.94000244140625,186.16000366210938,174.52000427246094,182.49000549316406,182.49000549316406,232300
2024-08-07,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,188.77999877929688,191.9499969482422,180.0800018310547,180.9600067138672,180.9600067138672,478900
2024-08-08,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,201.8800048828125,216.7899932861328,201.8800048828125,216.22000122070312,216.22000122070312,433800
2024-08-09,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,216.02999877929688,226.63999938964844,213.9199981689453,225.44000244140625,225.44000244140625,297400
2024-08-12,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,221.80999755859375,225.08999633789062,217.72000122070312,223.63999938964844,223.63999938964844,270100
2024-08-13,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,229.3300018310547,229.74000549316406,223.00999450683594,229.02999877929688,229.02999877929688,226200
2024-08-14,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,226.0399932861328,228.55999755859375,224.6199951171875,226.72000122070312,226.72000122070312,354200
2024-08-15,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,229.8000030517578,236.63999938964844,227.6699981689453,236.41000366210938,236.41000366210938,214400
2024-08-16,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,233.60000610351562,236.10000610351562,229.77999877929688,232.92999267578125,232.92999267578125,127800
2024-08-19,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,231.4600067138672,234.38999938964844,226.0500030517578,234.0399932861328,234.0399932861328,208900
2024-08-20,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,233.63999938964844,234.97000122070312,228.14999389648438,230.67999267578125,230.67999267578125,123100
2024-08-21,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,228.4600067138672,232.52000427246094,227.72000122070312,230.1300048828125,230.1300048828125,273200
2024-08-22,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,229.9499969482422,230.1699981689453,221.5,223.35000610351562,223.35000610351562,104300
2024-08-23,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,225.6699981689453,228.0,220.60000610351562,223.00999450683594,223.00999450683594,97200
2024-08-26,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,221.67999267578125,221.67999267578125,215.36000061035156,218.61000061035156,218.61000061035156,125600
2024-08-27,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,218.72999572753906,226.3699951171875,217.3000030517578,224.9499969482422,224.9499969482422,239600
2024-08-28,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,225.0399932861328,227.6300048828125,219.74000549316406,219.88999938964844,219.88999938964844,135600
2024-08-29,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,224.13999938964844,230.49000549316406,220.22999572753906,220.35000610351562,220.35000610351562,189300
2024-08-30,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,224.66000366210938,225.25999450683594,217.9600067138672,223.5500030517578,223.5500030517578,77300
2024-09-03,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,216.3699951171875,216.85000610351562,198.6199951171875,201.66000366210938,201.66000366210938,371600
2024-09-04,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,197.66000366210938,210.35000610351562,197.02000427246094,207.3699951171875,207.3699951171875,243900
2024-09-05,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,205.30999755859375,206.17999267578125,199.4600067138672,199.8300018310547,199.8300018310547,146300
2024-09-06,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,199.5,200.6699981689453,194.3300018310547,197.1999969482422,197.1999969482422,296400
2024-09-09,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,198.55999755859375,199.47999572753906,193.9199981689453,196.00999450683594,196.00999450683594,151700
2024-09-10,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,198.5,199.4600067138672,195.8699951171875,198.02000427246094,198.02000427246094,125600
2024-09-11,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,198.16000366210938,201.69000244140625,195.6999969482422,201.67999267578125,201.67999267578125,254400
2024-09-12,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,200.58999633789062,206.97999572753906,197.10000610351562,204.83999633789062,204.83999633789062,90700
2024-09-13,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,207.17999267578125,209.22999572753906,203.0800018310547,206.7100067138672,206.7100067138672,54000
2024-09-16,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,197.0399932861328,198.60000610351562,186.7899932861328,189.27000427246094,189.27000427246094,310200
2024-09-17,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,189.4499969482422,197.3300018310547,188.25999450683594,194.7100067138672,194.7100067138672,264500
2024-09-18,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,195.8300018310547,197.8000030517578,191.97000122070312,192.33999633789062,192.33999633789062,125000
2024-09-19,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,196.63999938964844,206.9199981689453,196.61000061035156,205.3000030517578,205.3000030517578,173000
2024-09-20,NVMI,Technology,Semiconductor Equipment & Materials,5.19B,203.22999572753906,203.39999389648438,200.11000061035156,200.38999938964844,200.38999938964844,218500
