Date,Ticker Name,Sector,Industry,Market Cap,Open,High,Low,Adj Close,Volume,Sentiment Score,Confidence,Total Text Count,Normalized Score,Volume-Weighted Sentiment,Normalized VWS (7 Days),Daily Return,Rolling Avg (7 Days),Volatility (7 Days)_USP1_2,Momentum (7 Days),EWMA Volatility,Volatility Class,Interest_Rate,Inflation,GDP,Unemployment,Industrial Production,Stock Market Performance,VIX OPEN,VIX HIGH,VIX LOW,VIX CLOSE,Normalized VWS,Normalized Volatility,Normalized EWMA Volatility,Event Flag,Volatility (7 Days)_USP3,Close
2024-08-01,UIS,Technology,Information Technology Services,519.527M,4.809999942779541,4.840000152587891,4.699999809265137,4.75,505200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,4.75,4.75,0.056371138719894,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.2,19.48,15.95,18.59,0.3400760219619001,1.0,0.2401714340949156,0.0,4.75,4.75
2024-08-02,UIS,Technology,Information Technology Services,519.527M,4.550000190734863,4.570000171661377,4.349999904632568,4.380000114440918,337200,0.0,0.0,0.0,0.0,0.0,0.0,-0.0778947127492803,4.565000057220459,0.2616294281170734,4.380000114440918,0.0550798796035943,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.52,29.66,20.01,23.39,0.3400760219619001,0.0430481300123041,0.2316601144260983,0.0,0.2616294281170734,4.380000114440918
2024-08-05,UIS,Technology,Information Technology Services,519.527M,4.099999904632568,4.260000228881836,4.010000228881836,4.110000133514404,583400,0.0,0.0,0.0,0.0,0.0,0.0,-0.0616438296511272,4.413333415985107,0.321299376001996,4.110000133514404,0.0450031514636923,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.39,65.73,23.39,38.57,0.3400760219619001,0.0557701785366064,0.1652394763590858,0.0,0.321299376001996,4.110000133514404
2024-08-06,UIS,Technology,Information Technology Services,519.527M,4.130000114440918,4.130000114440918,3.7200000286102295,3.7899999618530273,698800,0.0,0.0,0.0,0.0,0.0,0.0,-0.0778589200160801,4.257500052452087,0.4073798490838398,3.7899999618530273,0.043269868371527,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,33.71,34.77,24.02,27.71,0.3400760219619001,0.0741231349972711,0.1538145607184121,0.0,0.4073798490838398,3.7899999618530273
2024-08-07,UIS,Technology,Information Technology Services,519.527M,3.7899999618530273,3.799999952316284,3.319999933242798,3.5,612700,1.0,0.9999799728393556,1.0,1.0,612700.0,1.0,-0.0765171411007716,4.10600004196167,0.4891114617064929,3.5,0.0396574828750245,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,24.77,29.76,21.97,27.85,0.4081734723364528,0.0915488841157416,0.130003563111797,0.0,0.4891114617064929,3.5
2024-08-08,UIS,Technology,Information Technology Services,519.527M,3.549999952316284,3.7799999713897705,3.5199999809265137,3.740000009536743,524700,6.0,0.9666988736107236,63.0,0.0952380952380952,3148200.0,1.0,0.0685714312962122,4.045000036557515,0.4622878124436884,3.740000009536743,0.066464185625847,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,28.34,29.47,23.36,23.79,0.6899771044968547,0.085829895250888,0.3066996371213597,0.0,0.4622878124436884,3.740000009536743
2024-08-09,UIS,Technology,Information Technology Services,519.527M,3.75,3.75,3.5799999237060547,3.7300000190734863,346100,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026737942346944,4.000000034059797,0.4384822529877407,3.7300000190734863,0.0574732587593924,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,23.78,24.52,20.26,20.37,0.3400760219619001,0.0807543841555741,0.2474360457063028,0.0,0.4384822529877407,3.7300000190734863
2024-08-12,UIS,Technology,Information Technology Services,519.527M,3.7300000190734863,3.799999952316284,3.5999999046325684,3.7100000381469727,391500,0.0,0.0,0.0,0.0,0.0,0.0,-0.0053619251539526,3.851428610937936,0.2945861196806961,-1.0399999618530271,0.0496888095361809,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.79,21.19,18.89,20.71,0.3400760219619001,0.0500747262158315,0.196124937851904,0.0,0.2945861196806961,3.7100000381469727
2024-08-13,UIS,Technology,Information Technology Services,519.527M,3.819999933242798,4.269999980926514,3.819999933242798,4.260000228881836,742200,8.0,0.9524793837219476,80.0,0.1,5937600.0,1.0,0.1482480283233558,3.8342857701437816,0.2601831679130473,-0.119999885559082,0.0873026943486655,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,20.06,20.79,17.95,18.12,1.0,0.0427397772627781,0.4440564285836398,0.0,0.2601831679130473,4.260000228881836
2024-08-14,UIS,Technology,Information Technology Services,519.527M,4.329999923706055,4.559999942779541,4.309999942779541,4.480000019073486,538500,0.0,0.0,0.0,0.0,0.0,0.0,0.0516431404627872,3.8871428966522217,0.3482200060149939,0.369999885559082,0.0763269836342068,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,18.41,18.49,16.12,16.19,0.3400760219619001,0.0615098443729275,0.371710157177693,0.0,0.3482200060149939,4.480000019073486
2024-08-15,UIS,Technology,Information Technology Services,519.527M,4.650000095367432,5.110000133514404,4.590000152587891,5.03000020980835,746600,0.0,0.9883902072906494,1.0,0.0,0.0,0.0,0.1227678991949221,4.0642857892172675,0.5484177077865858,1.2400002479553225,0.0782531564403525,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.27,16.68,14.77,15.23,0.3400760219619001,0.1041933888818636,0.3844065031577851,0.0,0.5484177077865858,5.03000020980835
2024-08-16,UIS,Technology,Information Technology Services,519.527M,5.03000020980835,5.309999942779541,4.989999771118164,5.039999961853027,657200,0.0,0.0,0.0,0.0,0.0,0.0,0.0019880221923607,4.2842857837677,0.5915194565464093,1.5399999618530271,0.0722075752570123,High,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.29,15.76,14.65,14.8,0.3400760219619001,0.1133829819457334,0.3445571240628673,0.0,0.5915194565464093,5.039999961853027
2024-08-19,UIS,Technology,Information Technology Services,519.527M,5.099999904632568,5.380000114440918,5.0,5.300000190734863,835400,0.0,0.0,0.0,0.0,0.0,0.0,0.0515873473908208,4.507142952510288,0.6438352705607859,1.56000018119812,0.0626657488470808,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,15.94,16.07,14.46,14.65,0.3400760219619001,0.1245370779030964,0.2816622846196268,0.0,0.6438352705607859,5.300000190734863
2024-08-20,UIS,Technology,Information Technology Services,519.527M,5.269999980926514,5.420000076293945,5.170000076293945,5.309999942779541,446500,0.0,0.999990463256836,2.0,0.0,0.0,0.0,0.0018867456009075,4.7328572273254395,0.601545620956912,1.579999923706055,0.0578035079847096,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,14.89,15.93,14.78,15.88,0.3400760219619001,0.115520630036009,0.2496128796907233,0.0,0.601545620956912,5.309999942779541
2024-08-21,UIS,Technology,Information Technology Services,519.527M,5.349999904632568,5.489999771118164,5.289999961853027,5.480000019073486,532500,0.0,0.9998881816864014,1.0,0.0,0.0,0.0,0.0320150806263395,4.985714367457798,0.4537934906889925,1.7699999809265137,0.050060405267903,Medium,5.33,314.121,23386.248,4.2,103.0449,5478.214577,16.25,17.17,15.92,16.27,0.3400760219619001,0.0840188466849887,0.1985743068595113,0.0,0.4537934906889925,5.480000019073486
